company_name,company_index,label,confidence,description
N/A,4868,Media Production Services,0.50141441822052,Shiva Audio is a company that specializes in audio mixing and mastering services for commercial clie
N/A,4873,Gas Manufacturing Services,0.5492669343948364,RusChemAlliance Ltd. is a special purpose company that operates an integrated natural gas processing
N/A,4879,Corporate Responsibility Services,0.5208326578140259,"Paramount Capital Group, LLC is a debt collection company that specializes in accounts receivable ma"
N/A,4883,Gas Manufacturing Services,0.5502917170524597,Exol-Group Ltd. is a wholesale company that specializes in the supply of products from leading manuf
N/A,4896,Rope Production Services,0.5147234201431274,"Xinghua City Guangtong Metal Products Co., Ltd is a Chinese company that specializes in the producti"
N/A,4901,Window Treatment Manufacturing,0.5547888278961182,"Sash Window Renovations Scotland is a company based in Glasgow, Scotland, specializing in window ins"
N/A,4901,Window and Door Manufacturing,0.5318988561630249,"Sash Window Renovations Scotland is a company based in Glasgow, Scotland, specializing in window ins"
N/A,4908,Insulation Services,0.5519814491271973,Schreiner-Isolierungen is a company that specializes in carpentry insulation products. ['Manufacturi
N/A,4909,Road Maintenance Services,0.5089907050132751,Mark Electronics is a company that specializes in the design and construction of microprocessor syst
N/A,4920,Paper Production Services,0.5533098578453064,"Technische Papiere Altenberg is a German company based in Altenburg, Dippoldiswalde that specializes"
N/A,4920,Ink Production Services,0.5207326412200928,"Technische Papiere Altenberg is a German company based in Altenburg, Dippoldiswalde that specializes"
N/A,4925,Management Consulting,0.7227560877799988,The consulting company is composed of a team of professionals with over 35 years of experience in th
N/A,4925,Consulting Services,0.6636001467704773,The consulting company is composed of a team of professionals with over 35 years of experience in th
N/A,4925,Technology Consulting,0.6128463745117188,The consulting company is composed of a team of professionals with over 35 years of experience in th
N/A,4926,Business Development Services,0.562475323677063,Ingenious Business Solutions Inc. is a recruitment and consulting company that specializes in delive
N/A,4926,Consulting Services,0.5207618474960327,Ingenious Business Solutions Inc. is a recruitment and consulting company that specializes in delive
N/A,4931,Accessory Manufacturing,0.5055035352706909,"MVH Containerparts is a leading supplier of container parts in the Netherlands, Belgium, and Germany"
N/A,4933,Chemical Manufacturing,0.5674270987510681,"The company is a manufacturer of metal parts located in Zhengzhou, China. They specialize in the pro"
N/A,4933,Accessory Manufacturing,0.5230032205581665,"The company is a manufacturer of metal parts located in Zhengzhou, China. They specialize in the pro"
N/A,4934,Waste Management Services,0.5042821168899536,"Q2 Engineering Sdn. Bhd. is a company based in Petaling Jaya, Selangor, Malaysia. It operates in var"
N/A,4937,Meat Processing Services,0.5700775980949402,"Socovol SARL is a company based in Loos, France that specializes in poultry and food processing. The"
N/A,4937,Food Processing Services,0.5197960138320923,"Socovol SARL is a company based in Loos, France that specializes in poultry and food processing. The"
N/A,4938,Sand and Gravel Mining,0.5220984220504761,"P & J Walls LTD is a company based in Antrim, Northern Ireland, specializing in the supply of sand a"
N/A,4939,Agricultural Equipment Services,0.5539460778236389,China Agricultural Online is a Chinese agricultural information platform and e-commerce website that
N/A,4940,Textile Manufacturing Services,0.6059130430221558,Tung Ho Textile is a Taiwanese company that specializes in manufacturing functional spun yarn. With 
N/A,4940,Apparel Manufacturing,0.5356873869895935,Tung Ho Textile is a Taiwanese company that specializes in manufacturing functional spun yarn. With 
N/A,4945,Legal Services,0.5585378408432007,112 Legal Help Mozambique is a company that provides legal assistance and advice to individuals and 
N/A,4954,Masonry Construction Services,0.6968337297439575,Washington Masonry LLC is a masonry contractor company. They specialize in mason work and have recei
N/A,4958,Recycling Services,0.5850706100463867,"Shijiazhuang Jinpu Material Recycling Co., Ltd. is a Chinese company that specializes in the recycli"
N/A,4973,Business Development Services,0.5625709295272827,The Development Services Database - PARP is a platform that offers a wide range of services includin
N/A,4973,Software Development Services,0.5122935175895691,The Development Services Database - PARP is a platform that offers a wide range of services includin
N/A,4980,Carpet Manufacturing Services,0.6061372756958008,"Carpet Cleaning GENIE Bristol is a company based in Bristol, England, specializing in carpet cleanin"
N/A,4986,Furniture Manufacturing,0.645909309387207,Offin is a furniture manufacturing company that specializes in creating unique and innovative design
N/A,4988,Carpet Manufacturing Services,0.5193434357643127,"The company specializes in the production and distribution of various types of tiles, including marb"
N/A,4994,Property Management Services,0.5926046967506409,"Perfect Dom Zarządzanie NIeruchomościami is a company based in Warsaw, Poland, operating in the fiel"
N/A,4998,Well Drilling Services,0.5527761578559875,365bet体育 is a Chinese company that specializes in the production of drilling equipment for various c
N/A,5000,Cosmetic Manufacturing,0.5106685757637024,Medex is a company that specializes in the production and distribution of various skin care products
N/A,5001,Textile Manufacturing Services,0.6002486348152161,Eurostil-Knitting is a family-run company founded in 1971 by Sandor Benak and currently managed by t
N/A,5001,Apparel Manufacturing,0.526458203792572,Eurostil-Knitting is a family-run company founded in 1971 by Sandor Benak and currently managed by t
N/A,5002,Gas Manufacturing Services,0.5064243078231812,"The company specializes in the production and sale of various types of valves, including ball valves"
N/A,5003,Paper Production Services,0.6249523162841797,"Xpress Paper GmbH is a recycling company based in Dietzenbach, Germany that specializes in the colle"
N/A,5003,Recycling Services,0.5501601696014404,"Xpress Paper GmbH is a recycling company based in Dietzenbach, Germany that specializes in the colle"
N/A,5005,Commercial Renovation Services,0.5651868581771851,"The company specializes in providing a wide range of services, including construction, renovation, a"
N/A,5005,Seafood Processing Services,0.563953161239624,"The company specializes in providing a wide range of services, including construction, renovation, a"
N/A,5005,Commercial Construction Services,0.5433092713356018,"The company specializes in providing a wide range of services, including construction, renovation, a"
N/A,5014,Pallet Manufacturing,0.6011615991592407,They offer mechanical engineering and services tailored to meet the specific requirements of pallet 
N/A,5021,Consulting Services,0.5233858823776245,OptiLogix Consulting LLC is a company that specializes in optimizing warehouse operations for peak e
N/A,5022,Cabinetry Manufacturing,0.6091262102127075,FOCO Cabinets is a company that specializes in providing high-quality cabinets for kitchens and bath
N/A,5024,Restoration Services,0.5655487179756165,"The company specializes in classic wood boat restoration, fiberglass restoration, professional resto"
N/A,5027,Tent Manufacturing Services,0.5571256875991821,Pittsburgh Luxury Awnings is a company with over 80 years of experience in the tarpaulin business an
N/A,5029,Agricultural Equipment Services,0.5523490905761719,"AG Agribusiness is a Chinese company that specializes in the research and development, production, a"
N/A,5030,Bakery Production Services,0.6287723779678345,"Sweets & Treats is a company that specializes in gourmet pastries. ['High-quality Ingredients', 'Gou"
N/A,5032,Consulting Services,0.5657195448875427,The company is a business consulting firm that offers a range of services including contract draftin
N/A,5032,Technology Consulting,0.503512978553772,The company is a business consulting firm that offers a range of services including contract draftin
N/A,5039,Road Maintenance Services,0.539901077747345,Safer Motorways is a UK-based company committed to improving road safety and reducing congestion on 
N/A,5040,Paper Production Services,0.6661211252212524,Art Papier is a company that specializes in the distribution of Hahnemühle papers for the art world.
N/A,5040,Stationery Manufacturing,0.5589631795883179,Art Papier is a company that specializes in the distribution of Hahnemühle papers for the art world.
N/A,5040,Ink Production Services,0.5216307640075684,Art Papier is a company that specializes in the distribution of Hahnemühle papers for the art world.
N/A,5045,Financial Services,0.5005803108215332,"Elite Lending Solutions is a finance brokerage company based in Cairns, Australia. They offer a rang"
N/A,5049,Chemical Manufacturing,0.5496163964271545,"Punjab Rosin and Chemicals Works is a manufacturing company located in Bhagwanpur, Roorkee, Uttarakh"
N/A,5052,Livestock Dealer Services,0.5920606851577759,"The company is a farm located in Bertschikon, Germany that specializes in the production and sale of"
N/A,5052,Meat Processing Services,0.5818830728530884,"The company is a farm located in Bertschikon, Germany that specializes in the production and sale of"
N/A,5052,Dairy Production Services,0.5384432077407837,"The company is a farm located in Bertschikon, Germany that specializes in the production and sale of"
N/A,5056,Livestock Dealer Services,0.5074853897094727,H Ranch Tradin' Post is a company that specializes in the production and sale of clothing and access
N/A,5064,Travel Services,0.5160717368125916,Paros Transfers is a transportation company that provides safe and reliable transportation services 
N/A,5067,HVAC Inspections,0.518574595451355,"House Check is a company that provides worry-free, custom Home Watch services for homeowners who are"
N/A,5071,Insurance Services,0.5293366312980652,Red Flag Management Solutions LLC is a property and casualty claims management consulting company th
N/A,5072,Excavation Services,0.5488547682762146,"VKP Jiří Myšák is a company that specializes in excavation work, installation of underground pipes a"
N/A,5072,Well Drilling Services,0.5201114416122437,"VKP Jiří Myšák is a company that specializes in excavation work, installation of underground pipes a"
N/A,5072,Pipeline Construction Services,0.517367959022522,"VKP Jiří Myšák is a company that specializes in excavation work, installation of underground pipes a"
N/A,5075,Sidewalk Construction Services,0.5339236259460449,"Leveille BTP is a family-owned business located in Saint-Chamond, in the 42 department of BTP. They "
N/A,5075,Excavation Services,0.5321375131607056,"Leveille BTP is a family-owned business located in Saint-Chamond, in the 42 department of BTP. They "
N/A,5075,Commercial Construction Services,0.5126928091049194,"Leveille BTP is a family-owned business located in Saint-Chamond, in the 42 department of BTP. They "
N/A,5077,Social Media Services,0.5272340178489685,"Sosmed Meriah is a social media service provider that offers comprehensive, high-quality, and afford"
N/A,5082,Agricultural Equipment Services,0.5067375898361206,Pegazus Hungary Kereskedelmi Kft is a company that specializes in the retail and wholesale trade of 
N/A,5089,Textile Manufacturing Services,0.5649639368057251,"Candle Thread is a brand name developed by Salim Winding Works, a company with over 25 years of expe"
N/A,5093,Meat Processing Services,0.5167915225028992,The Department of Agriculture (DA) is a government agency in the Philippines responsible for food an
N/A,5105,Dairy Production Services,0.5134972929954529,Cherry View Farms is a family-owned business that specializes in the production and sale of high-qua
N/A,5107,Furniture Manufacturing,0.5468538999557495,Kerkhove Houtbewerking is a young and relatively new one-man business that specializes in designing 
N/A,5113,Furniture Manufacturing,0.7547850012779236,The company specializes in the production and sale of various furniture and home decor items. Their 
N/A,5113,Wood Product Manufacturing,0.6118935942649841,The company specializes in the production and sale of various furniture and home decor items. Their 
N/A,5113,Cabinetry Manufacturing,0.5540564060211182,The company specializes in the production and sale of various furniture and home decor items. Their 
N/A,5115,Travel Services,0.5398399829864502,"Linx Transfers is a UK-based company that offers personalized chauffeur services for airport, seapor"
N/A,5117,Printing Services,0.6214396953582764,123 Printer Setup Service Provider is a company that offers support for several major printer brands
N/A,5117,Ink Production Services,0.5635021328926086,123 Printer Setup Service Provider is a company that offers support for several major printer brands
N/A,5119,Furniture Manufacturing,0.5653311610221863,InsidherLand is a luxury furniture company founded by Joana Santos Barbosa that specializes in creat
N/A,5123,Window and Door Manufacturing,0.5212975144386292,"Steel Glass is a glass shop located in La Cumbre, Argentina. They specialize in creating custom-made"
N/A,5123,Window Treatment Manufacturing,0.5070618987083435,"Steel Glass is a glass shop located in La Cumbre, Argentina. They specialize in creating custom-made"
N/A,5127,Paper Production Services,0.6538552045822144,Paper Seasoning is a company that specializes in creating unique and handmade Travelers Notebook Jou
N/A,5127,Ink Production Services,0.5066715478897095,Paper Seasoning is a company that specializes in creating unique and handmade Travelers Notebook Jou
N/A,5128,Insulation Services,0.5897958278656006,AV EnergEtica is an Italian company that specializes in energy efficiency and green building solutio
N/A,5130,Ink Production Services,0.5034408569335938,Copy Carta One S.r.l. is an Italian company that specializes in the production and distribution of t
N/A,5141,Real Estate Services,0.5165365934371948,Proptown is a company that specializes in real estate development and retail services. They offer a 
N/A,5149,Water Treatment Services,0.505958080291748,Blue Marine Cleaning is a company that specializes in naval sanitation services for boats and ships 
N/A,5153,Cosmetic Manufacturing,0.5115479230880737,The Shade Factory is a company that specializes in manufacturing hot shade products. Founded in 1988
N/A,5154,Furniture Manufacturing,0.5626124739646912,"Zhaoqing Guangjin Hardware Products Co., Ltd. is a company based in Guangdong, China that specialize"
N/A,5164,Paper Production Services,0.5713331699371338,"The company is categorized under the paper mill industry and is located in Esenyurt, Istanbul, Turke"
N/A,5167,Insurance Services,0.5052224397659302,DAC's Home Services is a company that offers a range of services to protect families. These services
N/A,5168,Food Processing Services,0.5223128795623779,Potfoods is a Japanese company that specializes in providing high-quality specialty food products at
N/A,5169,Commercial Construction Services,0.5008355379104614,"Landmark Utilities Inc is a builders and contractors company located at 3212 Mead Dr in Jonesboro, A"
N/A,5176,Food Processing Services,0.5256008505821228,"The company specializes in the production and distribution of a wide range of food products, includi"
N/A,5176,Confectionery Manufacturing,0.5021337270736694,"The company specializes in the production and distribution of a wide range of food products, includi"
N/A,5183,Commercial Construction Services,0.5369877219200134,Quality Solid Reinforced Concrete Supplier is a company that specializes in the development of custo
N/A,5183,Pipeline Construction Services,0.5172680616378784,Quality Solid Reinforced Concrete Supplier is a company that specializes in the development of custo
N/A,5184,Apparel Manufacturing,0.5841929912567139,"The company is a crochet and knitting pattern making business called ""geekycutecrochet"". They offer "
N/A,5184,Textile Manufacturing Services,0.5241745114326477,"The company is a crochet and knitting pattern making business called ""geekycutecrochet"". They offer "
N/A,5190,Rubber Manufacturing,0.5546448230743408,Playtech is a Chinese company that specializes in the development and maintenance of a central focus
N/A,5191,Financial Services,0.5317205786705017,"Accurate Finance Consultancy is a loan agency located in Udhna, Surat, Gujarat, India. They offer lo"
N/A,5192,Ink Production Services,0.5937744379043579,Tintoner is a family-owned business that specializes in providing an extensive range of original and
N/A,5192,Printing Services,0.5498548746109009,Tintoner is a family-owned business that specializes in providing an extensive range of original and
N/A,5197,Paper Production Services,0.5919865965843201,Paper Acker is a company that provides academic assistance services. They specialize in estate plann
N/A,5200,Commercial Construction Services,0.5042396187782288,"American Construction is a construction company located in Winston-Salem, NC. They specialize in asp"
N/A,5201,Apparel Manufacturing,0.5374289751052856,"The company specializes in the production and sale of wholesale footwear, offering a wide range of t"
N/A,5205,Commercial Renovation Services,0.5609914064407349,"Bouwwerken VDV is a company based in Belsele, Netherlands that specializes in professional renovatio"
N/A,5205,Apartment Renovation Services,0.5069997310638428,"Bouwwerken VDV is a company based in Belsele, Netherlands that specializes in professional renovatio"
N/A,5209,Chemical Manufacturing,0.558439314365387,PTS Metalltechnik - Peter Schneps Ges.m.b.H is a company that specializes in the production of high-
N/A,5209,Accessory Manufacturing,0.5412454605102539,PTS Metalltechnik - Peter Schneps Ges.m.b.H is a company that specializes in the production of high-
N/A,5209,Apparel Manufacturing,0.529553234577179,PTS Metalltechnik - Peter Schneps Ges.m.b.H is a company that specializes in the production of high-
N/A,5211,Interior Design Services,0.6728451251983643,"Interior Park is an interior designer based in Manneguda, Telangana, India. ['Interior Design Servic"
N/A,5214,Fire Safety Equipment Services,0.7457447648048401,"Leading Fire and Security Systems is a company that specializes in providing fire prevention, fire d"
N/A,5214,Fire Protection System Services,0.710806131362915,"Leading Fire and Security Systems is a company that specializes in providing fire prevention, fire d"
N/A,5218,Animal Training Services,0.541359543800354,"PK Canine School is a company that offers canine training and behavior services, as well as educatio"
N/A,5218,Pet Boarding Services,0.5002118945121765,"PK Canine School is a company that offers canine training and behavior services, as well as educatio"
N/A,5219,Gas Manufacturing Services,0.6373172998428345,"Their product line includes leak detectors, gas leaks, dehumidifiers, boilers, disinfectants, air co"
N/A,5219,Industrial Plumbing Services,0.6112675666809082,"Their product line includes leak detectors, gas leaks, dehumidifiers, boilers, disinfectants, air co"
N/A,5219,Commercial Plumbing Services,0.5227878093719482,"Their product line includes leak detectors, gas leaks, dehumidifiers, boilers, disinfectants, air co"
N/A,5226,Health Promotion Services,0.5100973844528198,TQuido Salud is a company that offers a membership program designed specifically for the TEC communi
N/A,5229,Textile Manufacturing Services,0.535748302936554,Linen Services Tasmania is a customer-driven linen laundry and hire service company that provides hi
N/A,5231,Wood Product Manufacturing,0.5399447083473206,Woodland & Decor is a company that specializes in home decor and kitchen utensils. They offer handcr
N/A,5238,Agricultural Equipment Services,0.5326536893844604,The Southern Project group of companies is a dynamic agricultural enterprise that specializes in the
N/A,5238,Agricultural Machinery Installation,0.530180811882019,The Southern Project group of companies is a dynamic agricultural enterprise that specializes in the
N/A,5248,Apparel Manufacturing,0.5115114450454712,"Wenling City Refa Women's Shoes Co., Ltd is a Chinese company located in the city of Wenling 2-weima"
N/A,5249,Ice Production Services,0.599755585193634,Icy Cools is a company that specializes in the manufacturing and sale of innovative reusable hot and
N/A,5249,Accessory Manufacturing,0.5033812522888184,Icy Cools is a company that specializes in the manufacturing and sale of innovative reusable hot and
N/A,5252,Catering Services,0.6070048809051514,The company offers a range of products and services that cater to the needs of individuals and busin
N/A,5252,Marketing Services,0.588548481464386,The company offers a range of products and services that cater to the needs of individuals and busin
N/A,5252,Business Development Services,0.5117344260215759,The company offers a range of products and services that cater to the needs of individuals and busin
N/A,5258,Paper Production Services,0.5101492404937744,"Rakesh Hunt is a paper distributor located in Surat, India. The company specializes in the distribut"
N/A,5259,Printing Services,0.5650900602340698,The company specializes in laser cutting and digital printing services for various projects. They of
N/A,5259,Paper Production Services,0.5572202801704407,The company specializes in laser cutting and digital printing services for various projects. They of
N/A,5259,Stationery Manufacturing,0.5260812640190125,The company specializes in laser cutting and digital printing services for various projects. They of
N/A,5262,Commercial Construction Services,0.5870617032051086,"EGH Construction, Inc. is a commercial construction company based in Corpus Christi, Texas. They off"
N/A,5266,Animal Feed Manufacturing,0.5267050266265869,"Caomilao Comércio de Ração Animal is an animal feed store located in Maricá, Rio de Janeiro, Brazil."
N/A,5267,Interior Design Services,0.5125092267990112,Ekaterina Sukhotskaia is an artist and interior designer with over 15 years of experience in interio
N/A,5277,Pesticide Application Services,0.5827658176422119,"Swatapest is a pest management company based in Perth, Australia that offers professional pest manag"
N/A,5279,Sports Management Services,0.6025564670562744,"Sports Force GmbH is a company that specializes in providing equipment for sports, leisure, and outd"
N/A,5287,Laboratory Services,0.6106895804405212,Thyrocare is a company that provides critical laboratory services. They specialize in timely and eff
N/A,5289,Ice Production Services,0.6468737721443176,"The Ice Factory is an establishment categorized as an ice supplier. It is located in Howrah, West Be"
N/A,5292,Financial Services,0.5505586862564087,"Mangold is a financial services company that provides financial advice and services to companies, in"
N/A,5292,Business Development Services,0.5166780948638916,"Mangold is a financial services company that provides financial advice and services to companies, in"
N/A,5293,Insurance Services,0.5912920832633972,AUGold is an online platform delivered by Atrium for the exclusive use and benefit of their Coverhol
N/A,5298,Masonry Construction Services,0.5258442759513855,"Retrex S.A.S is a company based in Mosquera, Cundinamarca that specializes in materials exploitation"
N/A,5298,Commercial Renovation Services,0.5119326710700989,"Retrex S.A.S is a company based in Mosquera, Cundinamarca that specializes in materials exploitation"
N/A,5298,Excavation Services,0.5111483335494995,"Retrex S.A.S is a company based in Mosquera, Cundinamarca that specializes in materials exploitation"
N/A,5309,Fire Safety Equipment Services,0.6234250068664551,WISS Feuerwehrfahrzeuge is a company that has been operating in the fire department vehicle sector f
N/A,5309,Fire Protection System Services,0.5232210755348206,WISS Feuerwehrfahrzeuge is a company that has been operating in the fire department vehicle sector f
N/A,5317,Media Production Services,0.578977644443512,"The company is involved in the entertainment industry, specifically in the areas of film photography"
N/A,5317,Arts Services,0.5370275974273682,"The company is involved in the entertainment industry, specifically in the areas of film photography"
N/A,5319,Apparel Manufacturing,0.5312716960906982,SKR Jeans Oficial is a wholesale company based in Buenos Aires that specializes in the manufacturing
N/A,5319,Children's Clothing Manufacturing,0.5181446671485901,SKR Jeans Oficial is a wholesale company based in Buenos Aires that specializes in the manufacturing
N/A,5321,Wood Product Manufacturing,0.5115748643875122,"Firewood Masters is a company that specializes in the sale of high-quality firewood, including kiln-"
N/A,5322,Industrial Plumbing Services,0.5299018621444702,Pipe Cleaning Machine Test and Comparison is a company that provides a guide to pipe cleaning system
N/A,5325,Catering Services,0.5793973803520203,"TASTE IS BEST CATARER is a catering service based in Khardaha, West Bengal, India. The company speci"
N/A,5332,Online Marketing Services,0.6586707830429077,The company offers webinars and an online business program aimed at helping hard-working individuals
N/A,5332,Digital Marketing Services,0.6010499000549316,The company offers webinars and an online business program aimed at helping hard-working individuals
N/A,5332,Marketing Services,0.5889687538146973,The company offers webinars and an online business program aimed at helping hard-working individuals
N/A,5333,Seafood Processing Services,0.5108234882354736,"The company specializes in the production and distribution of fresh seafood products, including conc"
N/A,5336,Paper Production Services,0.6881800293922424,Ruchira Papers Limited is a professionally run 400 TPD paper farm that specializes in the manufactur
N/A,5340,Dairy Production Services,0.5734685659408569,The company is a global manufacturer of heat exchangers for various industrial applications. They ar
N/A,5340,Gas Manufacturing Services,0.5228729248046875,The company is a global manufacturer of heat exchangers for various industrial applications. They ar
N/A,5343,Well Drilling Services,0.5327144265174866,"Iraq Oilfield Services is a specialized company that provides engineering, construction, maintenance"
N/A,5346,Textile Manufacturing Services,0.5063384771347046,"Jojo's Ironing Service is a laundromat located in St. Austell, England, United Kingdom. ['Ironing Se"
N/A,5348,Rope Production Services,0.570104718208313,Brute Ropes is a company that specializes in manufacturing professional-grade ropes for horse enthus
N/A,5353,Financial Services,0.5669248104095459,"C, Consejería en Servicios Financieros is a company that provides financial advisory services to ind"
N/A,5356,Canvas Manufacturing,0.5102686882019043,"Bunt is a company that produces a canvas for watercolor, specifically designed for use in aquarelles"
N/A,5371,E-Commerce Services,0.6067306399345398,AbanteCart is a free eCommerce solution that allows merchants to create online businesses and sell p
N/A,5374,Interior Design Services,0.5036399364471436,Not Just Kitchens is a company that specializes in kitchen and bathroom remodeling services for both
N/A,5387,Printing Services,0.5208192467689514,SistampaShop is an Italian company that specializes in printing services and products. They offer a 
N/A,5387,Accessory Manufacturing,0.5050288438796997,SistampaShop is an Italian company that specializes in printing services and products. They offer a 
N/A,5388,Human Resources Services,0.5718420743942261,The company is a staffing solutions provider that offers career development and job listing services
N/A,5388,Corporate Training Services,0.5481348037719727,The company is a staffing solutions provider that offers career development and job listing services
N/A,5388,Consulting Services,0.5290913581848145,The company is a staffing solutions provider that offers career development and job listing services
N/A,5399,Financial Services,0.5667257308959961,Dieta Financeira is a company that aims to assist clients in saving money and finding the best finan
N/A,5402,Window and Door Manufacturing,0.5350379347801208,PCA | Pap Constructive Applications is a company founded in 2008 and a member of PAP Group. It is lo
N/A,5418,Sports Management Services,0.503395676612854,The Union of Sports Organizations is a Russian organization that aims to promote sports and physical
N/A,5429,Chemical Manufacturing,0.5226941108703613,"Colin Uca is a chemical engineer who specializes in the production, use, and analysis of textile aux"
N/A,5431,Animal Feed Manufacturing,0.6346311569213867,"Guangdong Hengxing Feed Industry Co., Ltd is a Chinese company that specializes in the research, dev"
N/A,5431,Pet Food Manufacturing,0.5644676089286804,"Guangdong Hengxing Feed Industry Co., Ltd is a Chinese company that specializes in the research, dev"
N/A,5433,Consulting Services,0.6077834367752075,The Advisors is a multidisciplinary network of consultants that specializes in knowledge-exchange pr
N/A,5433,Technology Consulting,0.570336103439331,The Advisors is a multidisciplinary network of consultants that specializes in knowledge-exchange pr
N/A,5433,Management Consulting,0.5525254011154175,The Advisors is a multidisciplinary network of consultants that specializes in knowledge-exchange pr
N/A,5441,Property Management Services,0.5860018134117126,Melrose-Sovereign is a property management company based in Florida that specializes in providing HO
N/A,5441,Real Estate Services,0.519365668296814,Melrose-Sovereign is a property management company based in Florida that specializes in providing HO
N/A,5447,Fire Safety Equipment Services,0.5682908296585083,"Zhongshan Kingkuang Kingkong Clean Flow Equipment Co., Ltd. is a professional sales company that spe"
N/A,5447,Fire Protection System Services,0.5299622416496277,"Zhongshan Kingkuang Kingkong Clean Flow Equipment Co., Ltd. is a professional sales company that spe"
N/A,5449,Furniture Manufacturing,0.5166847705841064,The company specializes in the production and sale of various types of equipment for the constructio
N/A,5449,Carpet Manufacturing Services,0.514014482498169,The company specializes in the production and sale of various types of equipment for the constructio
N/A,5450,Landscaping Services,0.5335686206817627,"Pablo Fondón Martínez is a family-owned company that specializes in forest, fishing, and agricultura"
N/A,5450,Gardening Services,0.5103557705879211,"Pablo Fondón Martínez is a family-owned company that specializes in forest, fishing, and agricultura"
N/A,5451,Dairy Production Services,0.5384173393249512,LH Fazendas is a company that specializes in the development of dairy farming in the southwestern re
N/A,5453,Tile Installation Services,0.5176919102668762,"Tiler Near Me is a tile contractor company located in Doncaster, South Yorkshire. They specialize in"
N/A,5460,Meat Processing Services,0.5562584400177002,O-group is a Japanese company that operates in the food and beverage industry. The company has three
N/A,5460,Food Processing Services,0.5337182283401489,O-group is a Japanese company that operates in the food and beverage industry. The company has three
N/A,5465,Furniture Manufacturing,0.5375838875770569,Hire Carpenters is a furniture contracting company based in India that specializes in turnkey projec
N/A,5465,Carpentry Services,0.532930850982666,Hire Carpenters is a furniture contracting company based in India that specializes in turnkey projec
N/A,5468,Technology Consulting,0.5167567133903503,Techie thecallkc.org is a company that specializes in website design and development. They have a te
N/A,5470,Furniture Manufacturing,0.5372003316879272,"Tischlerei Hehemann is a company based in Melle, Lower Saxony, Germany. It operates in several categ"
N/A,5472,Rubber Manufacturing,0.5299522876739502,"Izdeliya Iz Silikona is a company based in Vladimir, Russia, specializing in the supply of beauty pr"
N/A,5473,Data Analysis Services,0.5683596134185791,Matthias Boehm is a full professor for large-scale data engineering at Technische Universität Berlin
N/A,5477,Restoration Services,0.7006304264068604,"Pacific Restoration is a full-service restoration company based in Las Vegas, NV that specializes in"
N/A,5477,Commercial Renovation Services,0.5425436496734619,"Pacific Restoration is a full-service restoration company based in Las Vegas, NV that specializes in"
N/A,5477,Well Maintenance Services,0.5114215016365051,"Pacific Restoration is a full-service restoration company based in Las Vegas, NV that specializes in"
N/A,5499,Chemical Manufacturing,0.5604934692382812,"The company specializes in the production and sale of various types of bags, including handbags, bac"
N/A,5499,Apparel Manufacturing,0.504930853843689,"The company specializes in the production and sale of various types of bags, including handbags, bac"
N/A,5501,Insurance Services,0.5313899517059326,Claim Supplement Advisors is a company that specializes in insurance claim administration services. 
N/A,5502,Fire Safety Equipment Services,0.5265510082244873,"Bengbu Ruixiang Fire Mechanical and Electrical Equipment Co., Ltd is a Chinese company that speciali"
N/A,5506,Printing Services,0.6097315549850464,"SOHO Office, also known as Dunwoody Shipping & Printing Services, is a company that provides printin"
N/A,5506,Paper Production Services,0.5543074011802673,"SOHO Office, also known as Dunwoody Shipping & Printing Services, is a company that provides printin"
N/A,5509,Project Management Services,0.6661694049835205,The Institute of Corporate and Project Management is a professional organization that focuses on cor
N/A,5511,Bakery Production Services,0.565881609916687,"The company specializes in producing a variety of gluten-free and vegan baked goods, including bread"
N/A,5526,Furniture Manufacturing,0.511191189289093,"Luoyang Yinlong Office Furniture Co., Ltd. is a custom manufacturer that specializes in the producti"
N/A,5534,Catering Services,0.5590329766273499,The Smokin' Que is a New Zealand-based company that specializes in low and slow-cooked BBQ. They off
N/A,5534,Meat Processing Services,0.5149080157279968,The Smokin' Que is a New Zealand-based company that specializes in low and slow-cooked BBQ. They off
N/A,5541,Ink Production Services,0.6164300441741943,"Color Ink Intertrade Co. LTD is a company based in Bangkok, Thailand, specializing in the supply of "
N/A,5547,Residential Roofing Services,0.624841034412384,"The company specializes in the sale of roofing, facade materials, fences, gates, and gateways. They "
N/A,5552,Agricultural Machinery Installation,0.5165886282920837,"Floating Robotics is a company that specializes in developing various farming skills for robots, wit"
N/A,5554,Agricultural Equipment Services,0.5193619728088379,"AgriFame is India's first SaaS-led B2B Agri supply platform, offering a mobile app that enables agri"
N/A,5557,Insulation Services,0.5363901257514954,Bati3i is a company that specializes in thermal insulation and soundproofing through the use of poly
N/A,5577,Flooring Installation Services,0.5020936131477356,Tri-City Flooring is a family-owned and operated company that has been providing high-quality cerami
N/A,5581,Livestock Dealer Services,0.575640082359314,"McNiel Auction Services is a company based in Bristow, Oklahoma that specializes in selling Real Est"
N/A,5584,Waste Management Services,0.7427920699119568,WM (formerly Waste Management) is a waste management and environmental services company founded in 1
N/A,5584,Recycling Services,0.6066290736198425,WM (formerly Waste Management) is a waste management and environmental services company founded in 1
N/A,5585,Furniture Manufacturing,0.5569958686828613,Double Damage is a company that specializes in manufacturing computer chairs specifically designed f
N/A,5588,Furniture Manufacturing,0.6788735389709473,"The company specializes in custom-made furniture and textile services, including the production of r"
N/A,5588,Cabinetry Manufacturing,0.5721588730812073,"The company specializes in custom-made furniture and textile services, including the production of r"
